WORK_RECOMMENDATION_DTL_ID,WORK_ID,WORK_CATEGORY,ACTIVITY_NAME,STATE_NAME,HOUSE_OF_PARLIAMENT,IDA_NAME,TENURE,MP_NAME,WORK_DESCRIPTION,WORK_STAGE,LETTER_NO,CONSTITUENCY,FILE_STATUS,IA_NAME,VENDOR_NAME,WORK_STATUS,CONSTITUENCY_ID,_MP_ID,VENDOR_ID,RECOMMENDATION_DATE,SANCTION_DATE,ACTUAL_END_DATE,TENURE_START_DATE,TENURE_END_DATE,RECOMMENDED_AMOUNT,SANCTION_AMOUNT,ACTUAL_AMOUNT,IS_RECOMMENDED,IS_SANCTIONED,IS_COMPLETED,HAS_EXPENDITURE_RECORD,RECOMMENDED_RECORD_COUNT,SANCTIONED_RECORD_COUNT,COMPLETED_RECORD_COUNT,EXPENDITURE_RECORD_COUNT,RECOMMENDATION_TO_SANCTION_RATIO,ACTUAL_TO_SANCTION_RATIO,SANCTION_MINUS_RECOMMENDED,SANCTION_MINUS_ACTUAL,RECOMMENDATION_TO_SANCTION_DAYS,SANCTION_TO_COMPLETION_DAYS,RECOMMENDATION_TO_COMPLETION_DAYS,MISSING_SANCTION_AMOUNT,MISSING_ACTUAL_AMOUNT,MISSING_RECOMMENDATION_DATE,MISSING_SANCTION_DATE,TOTAL_DISBURSED,TRANSACTION_COUNT,AVERAGE_TRANSACTION_AMOUNT,MAX_TRANSACTION_AMOUNT,MIN_TRANSACTION_AMOUNT,VENDOR_COUNT,EXPENDITURE_DATE_COUNT,INVALID_RECOMMENDATION_SANCTION_ORDER,INVALID_SANCTION_COMPLETION_ORDER,INVALID_RECOMMENDATION_COMPLETION_ORDER,NEGATIVE_TIMELINE_FLAG,DISBURSEMENT_TO_SANCTION_RATIO,UNSPENT_AMOUNT,SANCTION_DEVIATION,ACTUAL_DEVIATION,MISSING_COMPLETION_DATE,MISSING_RECOMMENDED_AMOUNT,LOG_RECOMMENDED_AMOUNT,LOG_SANCTION_AMOUNT,LOG_ACTUAL_AMOUNT,LOG_TOTAL_DISBURSED,PEER_MEDIAN_SANCTION,PEER_MEAN_SANCTION,PEER_STD_SANCTION,PEER_COUNT,PEER_LEVEL,COST_VS_PEER_MEDIAN,COST_Z_SCORE,PEER_GROUP_RELIABLE_FLAG,TRANSACTION_AMOUNT_VARIATION,MULTIPLE_VENDOR_FLAG,MULTIPLE_TRANSACTION_FLAG,SINGLE_TRANSACTION_FLAG,HIGH_TRANSACTION_COUNT_FLAG,NO_EXPENDITURE_RECORD_FLAG,NO_VENDOR_INFORMATION_FLAG,ACTUAL_EXCEEDS_SANCTION_FLAG,DISBURSEMENT_EXCEEDS_SANCTION_FLAG,SANCTION_BELOW_RECOMMENDED_FLAG,NEGATIVE_SANCTION_AMOUNT_FLAG,NEGATIVE_ACTUAL_AMOUNT_FLAG,NEGATIVE_DISBURSEMENT_FLAG,HIGH_COST_VS_PEER_FLAG,EXTREME_COST_VS_PEER_FLAG,HIGH_COST_Z_SCORE_FLAG,EXTREME_COST_Z_SCORE_FLAG,RECOMMENDED_NOT_SANCTIONED_FLAG,SANCTIONED_NOT_COMPLETED_FLAG,SANCTIONED_WITHOUT_EXPENDITURE_FLAG,COMPLETED_WITHOUT_EXPENDITURE_FLAG,DATA_COMPLETENESS_SCORE,RULE_SCORE,DATA_QUALITY_SCORE,RULE_RISK_LEVEL,RULE_REASON_CODES,RULE_REASONS,RULE_ANOMALY_FLAG,STATISTICAL_SCORE,STATISTICAL_CONFIDENCE,STATISTICAL_RISK_LEVEL,STATISTICAL_REASON_CODES,STATISTICAL_REASONS,STATISTICAL_ANOMALY_FLAG
138998,102863,Normal/Others,"WS/MP761/2024-2025/138998-Construction of roads, link roads, pathways or any other road with or without drainage system",Telangana,2.0,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),18th Lok Sabha,Arvind Dharmapuri,Laying of CC road from 11-1-1156 to 11-1-1170 near Tv tower in Chandrashekhar Colony,Physical Inspection,LN/MP761/2024-2025/3,NIZAMABAD,,"Dist. Panchayat Raj Engineer, Nizamabad",ARIKELA SRIKANTH,Payment Success,406.0,3019172,36884.0,2024-09-05,2025-01-06,2025-05-02,2024-06-04,2029-06-03 23:59:59,494999.0,494999.0,494999.0,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,123.0,116.0,239.0,0,0,0,0,494999.0,1,494999.0,494999.0,494999.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0,0,13.112313041550829,13.112313041550829,13.112313041550829,13.112313041550829,250000.0,359036.0106157113,518257.5254182885,5180,STATE_CATEGORY,1.979996,0.262346387106588,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0,0.0,LOW,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,False,0.0,HIGH,LOW,,No statistical anomaly detected,False
138999,101805,Normal/Others,WS/MP761/2024-2025/138999-Construction of boundary walls of existing public and community buildings,Telangana,2.0,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),18th Lok Sabha,Arvind Dharmapuri,Construction of Compound wall to existing Village Community hall,Physical Inspection,LN/MP761/2024-2025/3,NIZAMABAD,,"Executive Engineer, PR Division, Armoor",KATKAM  GANGA RADHA,Payment Success,406.0,3019172,48485.0,2024-09-05,2025-01-08,,2024-06-04,2029-06-03 23:59:59,400000.0,400000.0,400000.0,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,125.0,,,0,0,0,0,400000.0,1,400000.0,400000.0,400000.0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,1,0,12.899222326086994,12.899222326086994,12.899222326086994,12.899222326086994,250000.0,359036.0106157113,518257.5254182885,5180,STATE_CATEGORY,1.6,0.0790417647119093,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,5.0,0.0,LOW,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,False,0.0,HIGH,LOW,,No statistical anomaly detected,False
139000,136087,Normal/Others,WS/MP761/2024-2025/139000-Construction of boundary walls of existing public and community buildings,Telangana,2.0,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),18th Lok Sabha,Arvind Dharmapuri,Construction of Compound wall to existing community hall near Munnurukapu Kalyana Mandapam,Physical Inspection,LN/MP761/2024-2025/3,NIZAMABAD,,"Executive Engineer, PR Division, Armoor",TAMBURU SRINIVAS,Payment Success,406.0,3019172,66877.0,2024-09-05,2025-01-06,,2024-06-04,2029-06-03 23:59:59,400000.0,400000.0,400000.0,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,123.0,,,0,0,0,0,400000.0,1,400000.0,400000.0,400000.0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,1,0,12.899222326086994,12.899222326086994,12.899222326086994,12.899222326086994,250000.0,359036.0106157113,518257.5254182885,5180,STATE_CATEGORY,1.6,0.0790417647119093,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,5.0,0.0,LOW,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,False,0.0,HIGH,LOW,,No statistical anomaly detected,False
139008,82794,Normal/Others,WS/MP761/2024-2025/139008-Construction of public libraries and reading rooms,Telangana,2.0,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),18th Lok Sabha,Arvind Dharmapuri,Construction of Library building at Bapuji Vachanalayam,Physical Inspection,LN/MP761/2024-2025/4,NIZAMABAD,,"Dist. Panchayat Raj Engineer, Nizamabad",BALRAJ MAKTAL,Payment Success,406.0,3019172,42817.0,2024-09-05,2024-12-20,,2024-06-04,2029-06-03 23:59:59,494999.0,494999.0,494999.0,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,106.0,,,0,0,0,0,494999.0,1,494999.0,494999.0,494999.0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,1,0,13.112313041550829,13.112313041550829,13.112313041550829,13.112313041550829,250000.0,359036.0106157113,518257.5254182885,5180,STATE_CATEGORY,1.979996,0.262346387106588,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,5.0,0.0,LOW,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,False,0.0,HIGH,LOW,,No statistical anomaly detected,False
139009,79031,Normal/Others,WS/MP761/2024-2025/139009-Street lights,Telangana,2.0,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),18th Lok Sabha,Arvind Dharmapuri,"Providing LED Hi Mast light near Pothuloori Veerabrahmendraswamy temple, Ansanpally (V), Indalwai (M)",Physical Inspection,LN/MP761/2024-2025/4,NIZAMABAD,,"Dist. Panchayat Raj Engineer, Nizamabad",DHAMMAREDDY PRADEEP,Payment Success,406.0,3019172,35483.0,2024-09-05,2024-12-28,,2024-06-04,2029-06-03 23:59:59,150000.0,150000.0,150000.0,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,114.0,,,0,0,0,0,150000.0,1,150000.0,150000.0,150000.0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,1,0,11.918397239722838,11.918397239722838,11.918397239722838,11.918397239722838,250000.0,359036.0106157113,518257.5254182885,5180,STATE_CATEGORY,0.6,-0.4033438982810662,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,5.0,0.0,LOW,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,False,0.0,HIGH,LOW,,No statistical anomaly detected,False
139027,122137,Normal/Others,WS/MP761/2024-2025/139027-Construction of community centers and community halls,Telangana,2.0,Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA),18th Lok Sabha,Arvind Dharmapuri,"Construction of Community hall in Padmashali wada in Urban Colony, Korutla",Work Completed,LN/MP761/2024-2025/5,NIZAMABAD,,"DPRE, JAGITIAL",Guntuka Suresh Babu,Payment Success,406.0,3019172,40862.0,2024-09-05,2024-10-18,,2024-06-04,2029-06-03 23:59:59,350000.0,350000.0,349816.0,1,1,1,1,1,1,1,1,1.0,0.9994742857142858,0.0,184.0,43.0,,,0,0,0,0,349816.0,1,349816.0,349816.0,349816.0,1,0,0,0,0,0,0.9994742857142858,184.0,0.0,-184.0,1,0,12.765691290604371,12.765691290604371,12.765165439585278,12.765165439585278,250000.0,359036.0106157113,518257.5254182885,5180,STATE_CATEGORY,1.4,-0.0174353678866857,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,5.0,0.0,LOW,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,False,0.0,HIGH,LOW,,No statistical anomaly detected,False
139028,150857,Normal/Others,WS/MP761/2024-2025/139028-Construction of community centers and community halls,Telangana,2.0,Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA),18th Lok Sabha,Arvind Dharmapuri,Construction of Community hall in Gangaputra Wada,Work Completed,LN/MP761/2024-2025/5,NIZAMABAD,,"DPRE, JAGITIAL",Ch Rama Krishna,Payment Success,406.0,3019172,57677.0,2024-09-05,2024-10-18,,2024-06-04,2029-06-03 23:59:59,400000.0,400000.0,398061.0,1,1,1,1,1,1,1,1,1.0,0.9951525,0.0,1939.0,43.0,,,0,0,0,0,398061.0,1,398061.0,398061.0,398061.0,1,0,0,0,0,0,0.9951525,1939.0,0.0,-1939.0,1,0,12.899222326086994,12.899222326086994,12.894363051028774,12.894363051028774,250000.0,359036.0106157113,518257.5254182885,5180,STATE_CATEGORY,1.6,0.0790417647119093,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,5.0,0.0,LOW,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,False,0.0,HIGH,LOW,,No statistical anomaly detected,False
139029,110963,Normal/Others,WS/MP761/2024-2025/139029-Construction of community centers and community halls,Telangana,2.0,Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA),18th Lok Sabha,Arvind Dharmapuri,"Construction of Community hall in Munnurukapu wada behind Abhayanjaneya Swamy temple, Vemulawada road",Work Completed,LN/MP761/2024-2025/5,NIZAMABAD,,"DPRE, JAGITIAL",K   MOHAN REDDY,Payment Success,406.0,3019172,40402.0,2024-09-05,2024-10-18,,2024-06-04,2029-06-03 23:59:59,400000.0,400000.0,399532.0,1,1,1,1,1,1,1,1,1.0,0.99883,0.0,468.0,43.0,,,0,0,0,0,399532.0,1,399532.0,399532.0,399532.0,1,0,0,0,0,0,0.99883,468.0,0.0,-468.0,1,0,12.899222326086994,12.899222326086994,12.898051644031073,12.898051644031073,250000.0,359036.0106157113,518257.5254182885,5180,STATE_CATEGORY,1.6,0.0790417647119093,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,5.0,0.0,LOW,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,False,0.0,HIGH,LOW,,No statistical anomaly detected,False
139053,159410,Normal/Others,WS/MP761/2024-2025/139053-Construction of community centers and community halls,Telangana,2.0,Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA),18th Lok Sabha,Arvind Dharmapuri,Construction of Community hall near Bhagavan Sri Satyananda Maharshi Geetha Satsang Bhavan,Work Completed,LN/MP761/2024-2025/6,NIZAMABAD,,"DPRE, JAGITIAL",M Anand,Payment Success,406.0,3019172,78761.0,2024-09-05,2024-10-18,,2024-06-04,2029-06-03 23:59:59,400000.0,400000.0,357070.0,1,1,1,1,1,1,1,1,1.0,0.892675,0.0,42930.0,43.0,,,0,0,0,0,357070.0,1,357070.0,357070.0,357070.0,1,0,0,0,0,0,0.892675,42930.0,0.0,-42930.0,1,0,12.899222326086994,12.899222326086994,12.78568992053968,12.78568992053968,250000.0,359036.0106157113,518257.5254182885,5180,STATE_CATEGORY,1.6,0.0790417647119093,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,5.0,0.0,LOW,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,False,0.0,HIGH,LOW,,No statistical anomaly detected,False
139062,94709,Normal/Others,WS/MP761/2024-2025/139062-Providing drains and gutters for public drainage,Telangana,2.0,Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA),18th Lok Sabha,Arvind Dharmapuri,Laying of CC Drain in Agriculture Market at Varshakonda,Physical Inspection,LN/MP761/2024-2025/7,NIZAMABAD,True,EERWS,BAI LINGANNA,Payment Success,406.0,3019172,37274.0,2024-09-05,2025-03-15,,2024-06-04,2029-06-03 23:59:59,495000.0,495000.0,440865.0,1,1,1,1,1,1,1,1,1.0,0.8906363636363637,0.0,54135.0,191.0,,,0,0,0,0,440865.0,1,440865.0,440865.0,440865.0,1,0,0,0,0,0,0.8906363636363637,54135.0,0.0,-54135.0,1,0,13.112315061750808,13.112315061750808,12.996496253380451,12.996496253380451,250000.0,359036.0106157113,518257.5254182885,5180,STATE_CATEGORY,1.98,0.26234831664924,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,5.0,0.0,LOW,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,False,0.0,HIGH,LOW,,No statistical anomaly detected,False
139063,94902,Normal/Others,WS/MP761/2024-2025/139063-Street lights,Telangana,2.0,Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA),18th Lok Sabha,Arvind Dharmapuri,Providing LED Hi Mast light near Hanuman Temple,Physical Inspection,LN/MP761/2024-2025/7,NIZAMABAD,,"DPRE, JAGITIAL",Ahmed Raza,Payment Success,406.0,3019172,17141.0,2024-09-05,2024-10-18,,2024-06-04,2029-06-03 23:59:59,150000.0,150000.0,150000.0,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,43.0,,,0,0,0,0,150000.0,1,150000.0,150000.0,150000.0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,1,0,11.918397239722838,11.918397239722838,11.918397239722838,11.918397239722838,250000.0,359036.0106157113,518257.5254182885,5180,STATE_CATEGORY,0.6,-0.4033438982810662,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,5.0,0.0,LOW,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,False,0.0,HIGH,LOW,,No statistical anomaly detected,False
139064,94901,Normal/Others,WS/MP761/2024-2025/139064-Street lights,Telangana,2.0,Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA),18th Lok Sabha,Arvind Dharmapuri,"Providing LED Hi Mast light near Subhash Chandrabose Statue, Errapur",Physical Inspection,LN/MP761/2024-2025/7,NIZAMABAD,,"DPRE, JAGITIAL",Ahmed Raza,Payment Success,406.0,3019172,17141.0,2024-09-05,2024-10-18,,2024-06-04,2029-06-03 23:59:59,150000.0,150000.0,150000.0,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,43.0,,,0,0,0,0,150000.0,1,150000.0,150000.0,150000.0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,1,0,11.918397239722838,11.918397239722838,11.918397239722838,11.918397239722838,250000.0,359036.0106157113,518257.5254182885,5180,STATE_CATEGORY,0.6,-0.4033438982810662,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,5.0,0.0,LOW,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,False,0.0,HIGH,LOW,,No statistical anomaly detected,False
139065,94899,Normal/Others,WS/MP761/2024-2025/139065-Street lights,Telangana,2.0,Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA),18th Lok Sabha,Arvind Dharmapuri,"Providing LED Hi Mast light near Bus stand, Vemulakurthy",Physical Inspection,LN/MP761/2024-2025/7,NIZAMABAD,,"DPRE, JAGITIAL",Ahmed Raza,Payment Success,406.0,3019172,17141.0,2024-09-05,2024-10-18,,2024-06-04,2029-06-03 23:59:59,149604.0,149604.0,149604.0,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,43.0,,,0,0,0,0,149604.0,1,149604.0,149604.0,149604.0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,1,0,11.915753766423888,11.915753766423888,11.915753766423888,11.915753766423888,250000.0,359036.0106157113,518257.5254182885,5180,STATE_CATEGORY,0.598416,-0.4041079971712471,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,5.0,0.0,LOW,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,False,0.0,HIGH,LOW,,No statistical anomaly detected,False
139066,94904,Normal/Others,WS/MP761/2024-2025/139066-Street lights,Telangana,2.0,Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA),18th Lok Sabha,Arvind Dharmapuri,Providing LED Hi Mast light near Peddamma Temple,Physical Inspection,LN/MP761/2024-2025/7,NIZAMABAD,,"DPRE, JAGITIAL",Ahmed Raza,Payment Success,406.0,3019172,17141.0,2024-09-05,2024-10-18,,2024-06-04,2029-06-03 23:59:59,150000.0,150000.0,150000.0,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,43.0,,,0,0,0,0,150000.0,1,150000.0,150000.0,150000.0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,1,0,11.918397239722838,11.918397239722838,11.918397239722838,11.918397239722838,250000.0,359036.0106157113,518257.5254182885,5180,STATE_CATEGORY,0.6,-0.4033438982810662,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,5.0,0.0,LOW,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,False,0.0,HIGH,LOW,,No statistical anomaly detected,False
139067,94905,Normal/Others,WS/MP761/2024-2025/139067-Street lights,Telangana,2.0,Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA),18th Lok Sabha,Arvind Dharmapuri,Providing LED Hi Mast light in BC Colony,Physical Inspection,LN/MP761/2024-2025/7,NIZAMABAD,,"DPRE, JAGITIAL",Ahmed Raza,Payment Success,406.0,3019172,17141.0,2024-09-05,2024-10-18,,2024-06-04,2029-06-03 23:59:59,150000.0,150000.0,150000.0,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,43.0,,,0,0,0,0,150000.0,1,150000.0,150000.0,150000.0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,1,0,11.918397239722838,11.918397239722838,11.918397239722838,11.918397239722838,250000.0,359036.0106157113,518257.5254182885,5180,STATE_CATEGORY,0.6,-0.4033438982810662,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,5.0,0.0,LOW,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,False,0.0,HIGH,LOW,,No statistical anomaly detected,False
144916,65481,Normal/Others,WS/MP761/2024-2025/144916-Providing drains and gutters for public drainage,Telangana,2.0,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),18th Lok Sabha,Arvind Dharmapuri,Construction of CC Drains and Culverts from Chandru Naik (H) to Sai Kiranam in Sri Sailaxmi nagar,Physical Inspection,LN/MP761/2024-2025/8,NIZAMABAD,,"Dist. Panchayat Raj Engineer, Nizamabad",GUTHI SRINIVAS,Payment Success,406.0,3019172,35921.0,2024-10-01,2024-10-04,,2024-06-04,2029-06-03 23:59:59,495000.0,495000.0,495000.0,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,3.0,,,0,0,0,0,495000.0,1,495000.0,495000.0,495000.0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,1,0,13.112315061750808,13.112315061750808,13.112315061750808,13.112315061750808,250000.0,359036.0106157113,518257.5254182885,5180,STATE_CATEGORY,1.98,0.26234831664924,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,5.0,0.0,LOW,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,False,0.0,HIGH,LOW,,No statistical anomaly detected,False
144933,65300,Normal/Others,WS/MP761/2024-2025/144933-Providing drains and gutters for public drainage,Telangana,2.0,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),18th Lok Sabha,Arvind Dharmapuri,Construction of CC drains with culverts from Narayana(H) to Chandrunaik (H) in Srisai laxmi nagar,Physical Inspection,LN/MP761/2024-2025/9,NIZAMABAD,,"Dist. Panchayat Raj Engineer, Nizamabad",GUTHI SRINIVAS,Payment Success,406.0,3019172,35921.0,2024-10-01,2024-10-03,,2024-06-04,2029-06-03 23:59:59,495000.0,495000.0,495000.0,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,2.0,,,0,0,0,0,495000.0,1,495000.0,495000.0,495000.0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,1,0,13.112315061750808,13.112315061750808,13.112315061750808,13.112315061750808,250000.0,359036.0106157113,518257.5254182885,5180,STATE_CATEGORY,1.98,0.26234831664924,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,5.0,0.0,LOW,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,False,0.0,HIGH,LOW,,No statistical anomaly detected,False
144935,66110,Normal/Others,WS/MP761/2024-2025/144935-Construction of boundary walls of existing public and community buildings,Telangana,2.0,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),18th Lok Sabha,Arvind Dharmapuri,Construction of Compound wall to existing community hall near Peddamma Temple,Physical Inspection,LN/MP761/2024-2025/9,NIZAMABAD,,"Dist. Panchayat Raj Engineer, Nizamabad",KOLA RAMJI,Payment Success,406.0,3019172,36449.0,2024-10-01,2024-10-08,,2024-06-04,2029-06-03 23:59:59,495000.0,495000.0,495000.0,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,7.0,,,0,0,0,0,495000.0,1,495000.0,495000.0,495000.0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,1,0,13.112315061750808,13.112315061750808,13.112315061750808,13.112315061750808,250000.0,359036.0106157113,518257.5254182885,5180,STATE_CATEGORY,1.98,0.26234831664924,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,5.0,0.0,LOW,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,False,0.0,HIGH,LOW,,No statistical anomaly detected,False
144936,66097,Normal/Others,"WS/MP761/2024-2025/144936-Construction of roads, link roads, pathways or any other road with or without drainage system",Telangana,2.0,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),18th Lok Sabha,Arvind Dharmapuri,Construction of Metal road near Palda Cheruvu katta,Physical Inspection,LN/MP761/2024-2025/9,NIZAMABAD,,"Dist. Panchayat Raj Engineer, Nizamabad",SAI VEGETABLE AND FRUIT GROWERS MACS,Payment Success,406.0,3019172,36567.0,2024-10-01,2024-10-07,,2024-06-04,2029-06-03 23:59:59,482222.0,482222.0,482222.0,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,6.0,,,0,0,0,0,482222.0,1,482222.0,482222.0,482222.0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,1,0,13.086161941642294,13.086161941642294,13.086161941642294,13.086161941642294,250000.0,359036.0106157113,518257.5254182885,5180,STATE_CATEGORY,1.928888,0.237692620642343,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,5.0,0.0,LOW,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,False,0.0,HIGH,LOW,,No statistical anomaly detected,False
144938,66513,Normal/Others,WS/MP761/2024-2025/144938-Construction of community centers and community halls,Telangana,2.0,NIZAMABAD(DISTRICT COLLECTOR NIZAMABAD_IDA),18th Lok Sabha,Arvind Dharmapuri,Construction of community hall,Physical Inspection,LN/MP761/2024-2025/9,NIZAMABAD,,"Dist. Panchayat Raj Engineer, Nizamabad",NAIDI NARSIAH,Payment Success,406.0,3019172,36299.0,2024-10-01,2024-10-08,,2024-06-04,2029-06-03 23:59:59,399115.0,399115.0,399115.0,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,7.0,,,0,0,0,0,399115.0,1,399115.0,399115.0,399115.0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,1,0,12.897007380436191,12.897007380436191,12.897007380436191,12.897007380436191,250000.0,359036.0106157113,518257.5254182885,5180,STATE_CATEGORY,1.59646,0.0773341194649141,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8333333333333334,5.0,0.0,LOW,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,False,0.0,HIGH,LOW,,No statistical anomaly detected,False
