WORK_ID,MP_NAME,CONSTITUENCY_NAME,WORK_CATEGORY,ACTIVITY_NAME,HYBRID_RISK_SCORE,FINAL_RISK_LEVEL,DETECTOR_AGREEMENT,DETECTOR_AGREEMENT_COUNT,INVESTIGATION_PRIORITY,RULE_SCORE,STATISTICAL_SCORE,ISOLATION_FOREST_SCORE,RECOMMENDED_AMOUNT,SANCTION_AMOUNT,ACTUAL_AMOUNT,DISBURSED_AMOUNT,COST_VS_PEER_MEDIAN,PEER_Z_SCORE,TRANSACTION_COUNT,VENDOR_COUNT,MAX_TRANSACTION_AMOUNT,RECOMMENDATION_DATE,SANCTION_DATE,COMPLETION_DATE,DAYS_RECOMMENDATION_TO_SANCTION,DAYS_SANCTION_TO_COMPLETION,SUMMARY,INVESTIGATION_GUIDANCE,DISCLAIMER,FINANCIAL_EVIDENCE,STATISTICAL_EVIDENCE,TRANSACTION_EVIDENCE,TIMELINE_EVIDENCE
171296,Arvind Dharmapuri,Unknown,Normal/Others,NA-Construction of community centers and community halls,4.11,LOW,NONE,0,5,8.0,0.0,4.38,495000.0,495000.0,,,0.99,,0,0,0.0,2025-02-03,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
171301,Arvind Dharmapuri,Unknown,Normal/Others,NA-Construction of community centers and community halls,4.11,LOW,NONE,0,5,8.0,0.0,4.38,495000.0,495000.0,,,0.99,,0,0,0.0,2025-02-03,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
171366,Arvind Dharmapuri,Unknown,Normal/Others,NA-Construction of community centers and community halls,4.11,LOW,NONE,0,5,8.0,0.0,4.38,495000.0,495000.0,,,0.99,,0,0,0.0,2025-02-03,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
171643,Arvind Dharmapuri,Unknown,Normal/Others,"NA-Construction of roads, link roads, pathways or any other road with or without drainage system",4.11,LOW,NONE,0,5,8.0,0.0,4.38,495000.0,495000.0,,,0.99,,0,0,0.0,2025-02-03,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
172325,Arvind Dharmapuri,Unknown,Normal/Others,NA-Construction of community centers and community halls,4.11,LOW,NONE,0,5,8.0,0.0,4.38,495000.0,495000.0,,,0.99,,0,0,0.0,2025-02-05,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
172396,Arvind Dharmapuri,Unknown,Normal/Others,NA-Construction of community centers and community halls,4.11,LOW,NONE,0,5,8.0,0.0,4.38,495000.0,495000.0,,,0.99,,0,0,0.0,2025-02-05,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
172404,Arvind Dharmapuri,Unknown,Normal/Others,"NA-Construction of roads, link roads, pathways or any other road with or without drainage system",4.11,LOW,NONE,0,5,8.0,0.0,4.38,495000.0,495000.0,,,0.99,,0,0,0.0,2025-02-05,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
224206,Arvind Dharmapuri,Unknown,Normal/Others,"NA-Construction of roads, link roads, pathways or any other road with or without drainage system",4.11,LOW,NONE,0,5,8.0,0.0,4.38,495000.0,495000.0,,,0.99,,0,0,0.0,2025-08-06,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
296452,Arvind Dharmapuri,Unknown,Normal/Others,NA-Construction of community centers and community halls,4.11,LOW,NONE,0,5,8.0,0.0,4.38,495000.0,495000.0,,,0.99,,0,0,0.0,2026-07-23,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
296456,Arvind Dharmapuri,Unknown,Normal/Others,NA-Construction of additional rooms and halls in the existing public and community building,4.11,LOW,NONE,0,5,8.0,0.0,4.38,495000.0,495000.0,,,0.99,,0,0,0.0,2026-07-23,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
296463,Arvind Dharmapuri,Unknown,Normal/Others,"NA-Construction of roads, link roads, pathways or any other road with or without drainage system",4.11,LOW,NONE,0,5,8.0,0.0,4.38,495000.0,495000.0,,,0.99,,0,0,0.0,2026-07-23,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
296648,Arvind Dharmapuri,Unknown,Normal/Others,"NA-Construction of roads, link roads, pathways or any other road with or without drainage system",4.11,LOW,NONE,0,5,8.0,0.0,4.38,495000.0,495000.0,,,0.99,,0,0,0.0,2026-07-23,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
296664,Arvind Dharmapuri,Unknown,Normal/Others,NA-Construction of community centers and community halls,4.11,LOW,NONE,0,5,8.0,0.0,4.38,495000.0,495000.0,,,0.99,,0,0,0.0,2026-07-23,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
297247,Arvind Dharmapuri,Unknown,Normal/Others,NA-Construction of community centers and community halls,4.11,LOW,NONE,0,5,8.0,0.0,4.38,495000.0,495000.0,,,0.99,,0,0,0.0,2026-07-23,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
184512,KONDA VISHWESHWAR REDDY,Unknown,Normal/Others,"WS/MP18188/2025-2026/184512-Construction of roads, link roads, pathways or any other road with or without drainage system",4.11,LOW,NONE,0,5,5.0,0.0,7.85,118205.0,118205.0,118205.0,,0.47282,,1,1,118205.0,2025-03-20,2025-06-20,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-03-20"", ""sanction_date"": ""2025-06-20"", ""days"": null}]"
208940,Sanjay Kumar Bandi,Unknown,Normal/Others,WS/MP770/2025-2026/208940-Installing tube-wells and borewells,4.11,LOW,NONE,0,5,5.0,0.0,7.87,200000.0,200000.0,195125.0,,0.8,,1,1,195125.0,2025-06-14,2025-06-26,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-06-14"", ""sanction_date"": ""2025-06-26"", ""days"": null}]"
214293,Sanjay Kumar Bandi,Unknown,Normal/Others,WS/MP770/2025-2026/214293-Installing tube-wells and borewells,4.11,LOW,NONE,0,5,5.0,0.0,7.85,200000.0,200000.0,195248.0,,0.8,,1,1,195248.0,2025-07-03,2025-10-21,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-07-03"", ""sanction_date"": ""2025-10-21"", ""days"": null}]"
214296,Sanjay Kumar Bandi,Unknown,Normal/Others,WS/MP770/2025-2026/214296-Installing tube-wells and borewells,4.11,LOW,NONE,0,5,5.0,0.0,7.87,200000.0,200000.0,195125.0,,0.8,,1,1,195125.0,2025-07-03,2025-09-03,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-07-03"", ""sanction_date"": ""2025-09-03"", ""days"": null}]"
160728,KADIYAM KAVYA,Unknown,Normal/Others,WS/MP18389/2024-2025/160728-Development of playground,4.1,LOW,NONE,0,5,8.0,0.0,4.34,499000.0,499000.0,,,1.996,,0,0,0.0,2024-12-21,2025-01-31,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2024-12-21"", ""sanction_date"": ""2025-01-31"", ""days"": null}]"
166938,KADIYAM KAVYA,Unknown,Normal/Others,WS/MP18389/2025-2026/166938-Installation of fixed garden gym equipment,4.1,LOW,NONE,0,5,8.0,0.0,4.34,499000.0,499000.0,,,1.996,,0,0,0.0,2025-01-20,2026-01-21,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-01-20"", ""sanction_date"": ""2026-01-21"", ""days"": null}]"
181158,KADIYAM KAVYA,Unknown,Normal/Others,WS/MP18389/2025-2026/181158-Construction of community centers and community halls,4.1,LOW,NONE,0,5,8.0,0.0,4.34,499000.0,499000.0,,,1.996,,0,0,0.0,2025-03-16,2025-08-29,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-03-16"", ""sanction_date"": ""2025-08-29"", ""days"": null}]"
181166,KADIYAM KAVYA,Unknown,Normal/Others,WS/MP18389/2025-2026/181166-Construction of community centers and community halls,4.1,LOW,NONE,0,5,8.0,0.0,4.34,499000.0,499000.0,,,1.996,,0,0,0.0,2025-03-16,2025-08-29,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-03-16"", ""sanction_date"": ""2025-08-29"", ""days"": null}]"
223421,SURESH KUMAR SHETKAR,Unknown,Normal/Others,WS/MP18194/2026-2027/223421-Installing tube-wells and borewells,4.1,LOW,NONE,0,5,8.0,0.0,4.35,200000.0,200000.0,,,0.8,,1,1,198850.0,2025-07-30,2026-08-31,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-07-30"", ""sanction_date"": ""2026-08-31"", ""days"": null}]"
245236,KADIYAM KAVYA,Unknown,Normal/Others,WS/MP18389/2025-2026/245236-Construction of water tanks,4.1,LOW,NONE,0,5,8.0,0.0,4.34,499000.0,499000.0,,,1.996,,0,0,0.0,2025-10-31,2026-01-21,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-10-31"", ""sanction_date"": ""2026-01-21"", ""days"": null}]"
245245,KADIYAM KAVYA,Unknown,Normal/Others,WS/MP18389/2025-2026/245245-Providing drains and gutters for public drainage,4.1,LOW,NONE,0,5,8.0,0.0,4.34,499000.0,499000.0,,,1.996,,0,0,0.0,2025-10-31,2026-01-21,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-10-31"", ""sanction_date"": ""2026-01-21"", ""days"": null}]"
226287,DR.MALLU RAVI,Unknown,Normal/Others,WS/MP18192/2025-2026/226287-Installing tube-wells and borewells,4.1,LOW,NONE,0,5,5.0,0.0,7.83,112118.0,112118.0,112118.0,,0.448472,,1,1,112118.0,2025-08-11,2025-08-25,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-08-11"", ""sanction_date"": ""2025-08-25"", ""days"": null}]"
226292,DR.MALLU RAVI,Unknown,Normal/Others,WS/MP18192/2025-2026/226292-Installing tube-wells and borewells,4.1,LOW,NONE,0,5,5.0,0.0,7.82,98795.0,98795.0,98795.0,,0.39518,,1,1,98795.0,2025-08-11,2025-08-25,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-08-11"", ""sanction_date"": ""2025-08-25"", ""days"": null}]"
245431,Sanjay Kumar Bandi,Unknown,Normal/Others,NA-Construction of boundary walls of existing public and community buildings,4.09,LOW,NONE,0,5,8.0,0.0,4.3,250000.0,250000.0,,,0.625,,0,0,0.0,2025-11-01,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
162244,BALRAM NAIK PORIKA,Unknown,Normal/Others,WS/MP18190/2025-2026/162244-Installing tube-wells and borewells,4.08,LOW,NONE,0,5,5.0,0.0,7.77,140000.0,140000.0,138387.0,,0.56,,1,1,138387.0,2025-01-03,2025-11-25,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-01-03"", ""sanction_date"": ""2025-11-25"", ""days"": null}]"
159462,KONDA VISHWESHWAR REDDY,Unknown,Normal/Others,"WS/MP18188/2025-2026/159462-Construction of roads, link roads, pathways or any other road with or without drainage system",4.07,LOW,NONE,0,5,5.0,0.0,7.75,118557.0,118557.0,118557.0,,0.474228,,1,1,118557.0,2024-12-17,2025-06-09,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2024-12-17"", ""sanction_date"": ""2025-06-09"", ""days"": null}]"
161512,BALRAM NAIK PORIKA,Unknown,Normal/Others,WS/MP18190/2025-2026/161512-Installing tube-wells and borewells,4.07,LOW,NONE,0,5,5.0,0.0,7.75,140000.0,140000.0,138410.0,,0.56,,1,1,138410.0,2024-12-25,2025-11-25,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2024-12-25"", ""sanction_date"": ""2025-11-25"", ""days"": null}]"
189990,GODAM NAGESH,Unknown,Normal/Others,WS/MP18187/2025-2026/189990-Construction of community centers and community halls,4.06,LOW,NONE,0,5,5.0,0.0,7.7,250000.0,250000.0,249496.0,,1.0,,1,1,249496.0,2025-04-08,2025-07-15,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-04-08"", ""sanction_date"": ""2025-07-15"", ""days"": null}]"
243965,ARUNA. D. K,Unknown,Normal/Others,WS/MP18191/2025-2026/243965-Lighting of public spaces,4.06,LOW,NONE,0,5,5.0,0.0,7.7,250000.0,250000.0,249504.0,,1.0,,1,1,249504.0,2025-10-26,2025-10-28,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-10-26"", ""sanction_date"": ""2025-10-28"", ""days"": null}]"
223425,SURESH KUMAR SHETKAR,Unknown,Normal/Others,WS/MP18194/2026-2027/223425-Installing tube-wells and borewells,4.05,LOW,NONE,0,5,8.0,0.0,4.16,200000.0,200000.0,,,0.8,,1,1,198905.0,2025-07-30,2026-08-27,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-07-30"", ""sanction_date"": ""2026-08-27"", ""days"": null}]"
223427,SURESH KUMAR SHETKAR,Unknown,Normal/Others,WS/MP18194/2026-2027/223427-Installing tube-wells and borewells,4.05,LOW,NONE,0,5,8.0,0.0,4.16,200000.0,200000.0,,,0.8,,1,1,198911.0,2025-07-30,2026-09-02,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-07-30"", ""sanction_date"": ""2026-09-02"", ""days"": null}]"
223429,SURESH KUMAR SHETKAR,Unknown,Normal/Others,WS/MP18194/2026-2027/223429-Installing tube-wells and borewells,4.05,LOW,NONE,0,5,8.0,0.0,4.16,200000.0,200000.0,,,0.8,,1,1,198930.0,2025-07-30,2026-08-27,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-07-30"", ""sanction_date"": ""2026-08-27"", ""days"": null}]"
171500,Arvind Dharmapuri,Unknown,Normal/Others,WS/MP761/2025-2026/171500-Installing tube-wells and borewells,4.05,LOW,NONE,0,5,5.0,0.0,7.68,234854.0,234854.0,234854.0,,0.939416,,1,1,234854.0,2025-02-03,2026-01-20,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-02-03"", ""sanction_date"": ""2026-01-20"", ""days"": null}]"
223463,SURESH KUMAR SHETKAR,Unknown,Normal/Others,WS/MP18194/2025-2026/223463-Installing tube-wells and borewells,4.05,LOW,NONE,0,5,5.0,0.0,7.68,150000.0,150000.0,148729.0,,0.6,,1,1,148729.0,2025-07-30,2026-01-28,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-07-30"", ""sanction_date"": ""2026-01-28"", ""days"": null}]"
195503,VAMSI KRISHNA GADDAM,Unknown,Normal/Others,WS/MP18388/2025-2026/195503-Installing hand pumps,4.04,LOW,NONE,0,5,5.0,0.0,7.64,125000.0,125000.0,124163.0,,0.5,,1,1,124163.0,2025-05-03,2025-09-09,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-05-03"", ""sanction_date"": ""2025-09-09"", ""days"": null}]"
223430,SURESH KUMAR SHETKAR,Unknown,Normal/Others,WS/MP18194/2026-2027/223430-Installing tube-wells and borewells,4.02,LOW,NONE,0,5,8.0,0.0,4.07,200000.0,200000.0,,,0.8,,1,1,198985.0,2025-07-30,2026-05-15,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-07-30"", ""sanction_date"": ""2026-05-15"", ""days"": null}]"
223807,SURESH KUMAR SHETKAR,Unknown,Normal/Others,WS/MP18194/2026-2027/223807-Installing tube-wells and borewells,4.02,LOW,NONE,0,5,8.0,0.0,4.07,200000.0,200000.0,,,0.8,,1,1,198960.0,2025-07-31,2026-05-15,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-07-31"", ""sanction_date"": ""2026-05-15"", ""days"": null}]"
159317,KONDA VISHWESHWAR REDDY,Unknown,Normal/Others,"WS/MP18188/2025-2026/159317-Construction of roads, link roads, pathways or any other road with or without drainage system",4.02,LOW,NONE,0,5,5.0,0.0,7.56,248035.0,248035.0,248035.0,,0.99214,,1,1,248035.0,2024-12-17,2025-06-09,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2024-12-17"", ""sanction_date"": ""2025-06-09"", ""days"": null}]"
159520,KONDA VISHWESHWAR REDDY,Unknown,Normal/Others,"WS/MP18188/2025-2026/159520-Construction of roads, link roads, pathways or any other road with or without drainage system",4.02,LOW,NONE,0,5,5.0,0.0,7.56,125000.0,125000.0,124180.0,,0.5,,1,1,124180.0,2024-12-17,2025-06-09,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2024-12-17"", ""sanction_date"": ""2025-06-09"", ""days"": null}]"
209834,Sanjay Kumar Bandi,Unknown,Normal/Others,WS/MP770/2025-2026/209834-Installing tube-wells and borewells,4.0,LOW,NONE,0,5,8.0,0.0,3.99,200000.0,200000.0,,,0.8,,1,1,199143.0,2025-06-17,2025-08-29,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-06-17"", ""sanction_date"": ""2025-08-29"", ""days"": null}]"
219541,Sanjay Kumar Bandi,Unknown,Normal/Others,WS/MP770/2025-2026/219541-Installing tube-wells and borewells,4.0,LOW,NONE,0,5,8.0,0.0,3.99,200000.0,200000.0,,,0.8,,1,1,199188.0,2025-07-17,2025-09-01,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-07-17"", ""sanction_date"": ""2025-09-01"", ""days"": null}]"
223424,SURESH KUMAR SHETKAR,Unknown,Normal/Others,WS/MP18194/2026-2027/223424-Installing tube-wells and borewells,4.0,LOW,NONE,0,5,8.0,0.0,3.99,200000.0,200000.0,,,0.8,,1,1,199123.0,2025-07-30,2026-08-31,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-07-30"", ""sanction_date"": ""2026-08-31"", ""days"": null}]"
223802,SURESH KUMAR SHETKAR,Unknown,Normal/Others,WS/MP18194/2026-2027/223802-Installing tube-wells and borewells,4.0,LOW,NONE,0,5,8.0,0.0,3.99,200000.0,200000.0,,,0.8,,1,1,199192.0,2025-07-31,2026-05-15,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-07-31"", ""sanction_date"": ""2026-05-15"", ""days"": null}]"
189901,GODAM NAGESH,Unknown,Normal/Others,"WS/MP18187/2025-2026/189901-Construction of roads, link roads, pathways or any other road with or without drainage system",4.0,LOW,NONE,0,5,5.0,0.0,7.5,150000.0,150000.0,148868.0,,0.6,,1,1,148868.0,2025-04-07,2025-07-15,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],"[{""type"": ""recommendation_to_sanction"", ""severity"": ""info"", ""finding"": ""Recommendation and sanction dates are available"", ""recommendation_date"": ""2025-04-07"", ""sanction_date"": ""2025-07-15"", ""days"": null}]"
171039,Arvind Dharmapuri,Unknown,Normal/Others,NA-Construction of common work sheds/ common covered sitting area,3.99,LOW,NONE,0,5,8.0,0.0,3.96,300000.0,300000.0,,,0.6349206349206349,,0,0,0.0,2025-02-03,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
172393,Arvind Dharmapuri,Unknown,Normal/Others,NA-Construction of common work sheds/ common covered sitting area,3.99,LOW,NONE,0,5,8.0,0.0,3.96,300000.0,300000.0,,,0.6349206349206349,,0,0,0.0,2025-02-05,,,,,No major evidence signals were identified.,No immediate investigation priority based on current detection signals.,This system identifies anomaly/risk candidates for investigation. It does not establish fraud or wrongdoing.,[],[],[],[]
