WORK_ID,STATE_ID,STATE_NAME,CONSTITUENCY_ID,CONSTITUENCY,MP_ID,MP_NAME,WORK_CATEGORY,ACTIVITY_NAME,WORK_DESCRIPTION,WORK_STAGE,RECOMMENDED_AMOUNT,SANCTION_AMOUNT,TOTAL_FUND_DISBURSED_AMT,ACTUAL_AMOUNT,PAYMENT_COUNT,UNIQUE_VENDOR_COUNT,FIRST_EXPENDITURE_DATE,LAST_EXPENDITURE_DATE,ACTUAL_END_DATE,PEER_COUNT,PEER_MEDIAN_SANCTION,PEER_MEAN_SANCTION,PEER_STD_SANCTION,SANCTION_TO_PEER_MEDIAN,SANCTION_PEER_Z_SCORE,RECOMMENDATION_TO_SANCTION_DAYS,SANCTION_TO_FIRST_PAYMENT_DAYS,COMPLETION_BEFORE_LAST_PAYMENT,DATA_COMPLETENESS_RATIO,RULE_FINANCIAL_SCORE,RULE_PAYMENT_SCORE,RULE_TIMELINE_SCORE,RULE_PAYMENT_STATUS_SCORE,RULE_DIVERSITY_BONUS,RULE_CATEGORY_COUNT,RULE_SCORE,RULE_SEVERITY,RULE_TRIGGER_COUNT,STRONG_RULE_COUNT,VERIFICATION_FLAG_COUNT,RULE_CANDIDATE,RULE_FLAGS,RULE_REASONS,RULE_VERIFICATION_NOTES,RULE_SANCTION_ABOVE_2X_PEER,RULE_SANCTION_ABOVE_5X_PEER,RULE_PEER_Z_ABOVE_3,RULE_PEER_Z_ABOVE_5,RULE_ACTUAL_ABOVE_SANCTION,RULE_DISBURSED_ABOVE_SANCTION,RULE_HIGH_PAYMENT_COUNT,RULE_VERY_HIGH_PAYMENT_COUNT,RULE_MULTIPLE_VENDORS,RULE_MANY_VENDORS,RULE_HIGH_PAYMENT_FREQUENCY,RULE_VERY_HIGH_PAYMENT_FREQUENCY,RULE_RECOMMENDATION_BEFORE_SANCTION_VIOLATION,RULE_PAYMENT_BEFORE_SANCTION,RULE_COMPLETION_BEFORE_LAST_PAYMENT,RULE_HIGH_IN_PROGRESS_RATIO,RULE_LOW_DATA_COMPLETENESS
156766,129,Telangana,408,WARANGEL(SC),3045246,KADIYAM KAVYA,Normal/Others,NA-Construction of community centers and community halls,"Construction of Community Hall in Pochammaidan SC Colony, Ward No.22, GWMC, Warangal District",Pending for Sanction,5000000.0,5000000.0,,,,,,,,235,500000.0,593290.5129310344,653067.120532695,10.0,6.747712981591376,,,0,0.4545454545454546,35.0,0,0.0,0.0,0,1,35.0,MEDIUM,5,2,1,1,RULE_SANCTION_ABOVE_2X_PEER | RULE_SANCTION_ABOVE_5X_PEER | RULE_PEER_Z_ABOVE_3 | RULE_PEER_Z_ABOVE_5 | RULE_LOW_DATA_COMPLETENESS,Sanction amount is more than 2x the median sanction amount of comparable peer works. | Sanction amount is more than 5x the median sanction amount of comparable peer works. | Sanction amount is more than 3 standard deviations above the comparable peer mean. | Sanction amount is more than 5 standard deviations above the comparable peer mean. | More than half of the selected analytical fields are missing; verify the underlying record.,More than half of the selected analytical fields are missing; verify the underlying record.,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
298370,33,Uttar Pradesh,419,BARABANKI(SC),3042496,TANUJ PUNIA,Normal/Others,NA-Lighting of public spaces,Supply and installation of 50 highmast lights in many areas of Barabanki Lok Sabha,Pending for Sanction,10500000.0,10500000.0,,,,,,,,915,190000.0,431757.0989010989,1505581.5995536544,55.26315789473684,6.687278128321799,,,0,0.4545454545454546,35.0,0,0.0,0.0,0,1,35.0,MEDIUM,5,2,1,1,RULE_SANCTION_ABOVE_2X_PEER | RULE_SANCTION_ABOVE_5X_PEER | RULE_PEER_Z_ABOVE_3 | RULE_PEER_Z_ABOVE_5 | RULE_LOW_DATA_COMPLETENESS,Sanction amount is more than 2x the median sanction amount of comparable peer works. | Sanction amount is more than 5x the median sanction amount of comparable peer works. | Sanction amount is more than 3 standard deviations above the comparable peer mean. | Sanction amount is more than 5 standard deviations above the comparable peer mean. | More than half of the selected analytical fields are missing; verify the underlying record.,More than half of the selected analytical fields are missing; verify the underlying record.,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
312966,33,Uttar Pradesh,454,MIRZAPUR,3019225,Smt Anupriya Patel,Normal/Others,NA-Lighting of public spaces,semi high mast installation in several places chhanbe block of district mirzapur vide letter number 900 DATED 25 AUGUST 2026 of PD DRDA Mirzapur,Pending for Sanction,26556660.0,26556660.0,,,,,,,,915,190000.0,431757.0989010989,1505581.5995536544,139.7718947368421,17.352033864417514,,,0,0.4545454545454546,35.0,0,0.0,0.0,0,1,35.0,MEDIUM,5,2,1,1,RULE_SANCTION_ABOVE_2X_PEER | RULE_SANCTION_ABOVE_5X_PEER | RULE_PEER_Z_ABOVE_3 | RULE_PEER_Z_ABOVE_5 | RULE_LOW_DATA_COMPLETENESS,Sanction amount is more than 2x the median sanction amount of comparable peer works. | Sanction amount is more than 5x the median sanction amount of comparable peer works. | Sanction amount is more than 3 standard deviations above the comparable peer mean. | Sanction amount is more than 5 standard deviations above the comparable peer mean. | More than half of the selected analytical fields are missing; verify the underlying record.,More than half of the selected analytical fields are missing; verify the underlying record.,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
312967,33,Uttar Pradesh,454,MIRZAPUR,3019225,Smt Anupriya Patel,Normal/Others,NA-Installing hand pumps,"HANDPUMP installation in several places OF block RAJGARH,LALAGANJ,JAMALPUR,SIKHAD,PAHADI,CITY,HALIA,MAJHAWA AND PATEHARA  of district mirzapur vide letter number 900 DATED 25 AUGUST 2026 of PD DRDA Mirzapur",Pending for Sanction,1572439.0,1572439.0,,,,,,,,101,50800.0,99827.44554455446,280119.02825639944,30.953523622047243,5.257092185495982,,,0,0.4545454545454546,35.0,0,0.0,0.0,0,1,35.0,MEDIUM,5,2,1,1,RULE_SANCTION_ABOVE_2X_PEER | RULE_SANCTION_ABOVE_5X_PEER | RULE_PEER_Z_ABOVE_3 | RULE_PEER_Z_ABOVE_5 | RULE_LOW_DATA_COMPLETENESS,Sanction amount is more than 2x the median sanction amount of comparable peer works. | Sanction amount is more than 5x the median sanction amount of comparable peer works. | Sanction amount is more than 3 standard deviations above the comparable peer mean. | Sanction amount is more than 5 standard deviations above the comparable peer mean. | More than half of the selected analytical fields are missing; verify the underlying record.,More than half of the selected analytical fields are missing; verify the underlying record.,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
312972,33,Uttar Pradesh,454,MIRZAPUR,3019225,Smt Anupriya Patel,Normal/Others,NA-Installing hand pumps,"HANDPUMP installation in several places OF block LALAGANJ,PAHADI,CITY,HALIA, AND PATEHARA  of district mirzapur vide letter number 900 DATED 25 AUGUST 2026 of PD DRDA Mirzapur",Pending for Sanction,2430133.0,2430133.0,,,,,,,,101,50800.0,99827.44554455446,280119.02825639944,47.83726377952756,8.318983429867046,,,0,0.4545454545454546,35.0,0,0.0,0.0,0,1,35.0,MEDIUM,5,2,1,1,RULE_SANCTION_ABOVE_2X_PEER | RULE_SANCTION_ABOVE_5X_PEER | RULE_PEER_Z_ABOVE_3 | RULE_PEER_Z_ABOVE_5 | RULE_LOW_DATA_COMPLETENESS,Sanction amount is more than 2x the median sanction amount of comparable peer works. | Sanction amount is more than 5x the median sanction amount of comparable peer works. | Sanction amount is more than 3 standard deviations above the comparable peer mean. | Sanction amount is more than 5 standard deviations above the comparable peer mean. | More than half of the selected analytical fields are missing; verify the underlying record.,More than half of the selected analytical fields are missing; verify the underlying record.,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
250092,33,Uttar Pradesh,448,SALEMPUR,3042526,RAMASHANKAR RAJBHAR,Normal/Others,NA-Purchase of books and periodicals for libraries/digitization of library books,"Distribution of book in school library at Bansdih,Sikanderpur,Belthara",Pending for Sanction,6700000.0,6700000.0,,,,,,,,116,100000.0,284655.1724137931,699024.700732301,67.0,9.17756528612718,,,0,0.4545454545454546,35.0,0,0.0,0.0,0,1,35.0,MEDIUM,5,2,1,1,RULE_SANCTION_ABOVE_2X_PEER | RULE_SANCTION_ABOVE_5X_PEER | RULE_PEER_Z_ABOVE_3 | RULE_PEER_Z_ABOVE_5 | RULE_LOW_DATA_COMPLETENESS,Sanction amount is more than 2x the median sanction amount of comparable peer works. | Sanction amount is more than 5x the median sanction amount of comparable peer works. | Sanction amount is more than 3 standard deviations above the comparable peer mean. | Sanction amount is more than 5 standard deviations above the comparable peer mean. | More than half of the selected analytical fields are missing; verify the underlying record.,More than half of the selected analytical fields are missing; verify the underlying record.,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
300408,33,Uttar Pradesh,434,SANT KABIR NAGAR,3042528,LAXMIKANT PAPPU NISHAD,Normal/Others,NA-Lighting of public spaces,Vidhan Sabha Mehdawal me 92 sthano par Solar High Mast Light lgaye jane hetu,Pending for Sanction,9723940.0,9723940.0,,,,,,,,915,190000.0,431757.0989010989,1505581.5995536544,51.17863157894737,6.171822838332819,,,0,0.4545454545454546,35.0,0,0.0,0.0,0,1,35.0,MEDIUM,5,2,1,1,RULE_SANCTION_ABOVE_2X_PEER | RULE_SANCTION_ABOVE_5X_PEER | RULE_PEER_Z_ABOVE_3 | RULE_PEER_Z_ABOVE_5 | RULE_LOW_DATA_COMPLETENESS,Sanction amount is more than 2x the median sanction amount of comparable peer works. | Sanction amount is more than 5x the median sanction amount of comparable peer works. | Sanction amount is more than 3 standard deviations above the comparable peer mean. | Sanction amount is more than 5 standard deviations above the comparable peer mean. | More than half of the selected analytical fields are missing; verify the underlying record.,More than half of the selected analytical fields are missing; verify the underlying record.,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
313337,33,Uttar Pradesh,434,SANT KABIR NAGAR,3042528,LAXMIKANT PAPPU NISHAD,Normal/Others,NA-Street lights,installation of high mask light at various places in Ram nagar block (list attached),Pending for Sanction,22800000.0,22800000.0,,,,,,,,2163,21497.0,51645.46000924642,493546.1255872501,1060.6131088058798,46.09164850179592,,,0,0.4545454545454546,35.0,0,0.0,0.0,0,1,35.0,MEDIUM,5,2,1,1,RULE_SANCTION_ABOVE_2X_PEER | RULE_SANCTION_ABOVE_5X_PEER | RULE_PEER_Z_ABOVE_3 | RULE_PEER_Z_ABOVE_5 | RULE_LOW_DATA_COMPLETENESS,Sanction amount is more than 2x the median sanction amount of comparable peer works. | Sanction amount is more than 5x the median sanction amount of comparable peer works. | Sanction amount is more than 3 standard deviations above the comparable peer mean. | Sanction amount is more than 5 standard deviations above the comparable peer mean. | More than half of the selected analytical fields are missing; verify the underlying record.,More than half of the selected analytical fields are missing; verify the underlying record.,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
284190,33,Uttar Pradesh,495,SULTANPUR,3042530,RAMBHUAL NISHAD,Normal/Others,NA-Lighting of public spaces,kindly execute the work as per attachement list ,Pending for Sanction,25000000.0,25000000.0,,,,,,,,915,190000.0,431757.0989010989,1505581.5995536544,131.57894736842104,16.318107838447556,,,0,0.4545454545454546,35.0,0,0.0,0.0,0,1,35.0,MEDIUM,5,2,1,1,RULE_SANCTION_ABOVE_2X_PEER | RULE_SANCTION_ABOVE_5X_PEER | RULE_PEER_Z_ABOVE_3 | RULE_PEER_Z_ABOVE_5 | RULE_LOW_DATA_COMPLETENESS,Sanction amount is more than 2x the median sanction amount of comparable peer works. | Sanction amount is more than 5x the median sanction amount of comparable peer works. | Sanction amount is more than 3 standard deviations above the comparable peer mean. | Sanction amount is more than 5 standard deviations above the comparable peer mean. | More than half of the selected analytical fields are missing; verify the underlying record.,More than half of the selected analytical fields are missing; verify the underlying record.,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
269861,32,Uttarakhand,502,ALMORA(SC),3018414,Ajay Tamta,Normal/Others,WS/MP477/2026-2027/269861-Construction of footpaths and pedestrian ways,Gram Darshani se Tureshawar Mandir ke sameep tak C.C. marge nirman (Karydai Sanstha Vikaskhand Garud),Vendor Identification,100000.0,100000.0,80420.0,,12.0,12.0,2026-09-07,2026-09-07,,1,100000.0,100000.0,,1.0,,184.0,13.0,0,0.8181818181818181,0.0,30,0.0,5.0,0,1,35.0,MEDIUM,5,2,0,1,RULE_HIGH_PAYMENT_COUNT | RULE_VERY_HIGH_PAYMENT_COUNT | RULE_MULTIPLE_VENDORS | RULE_MANY_VENDORS | RULE_HIGH_IN_PROGRESS_RATIO,Work has at least 5 recorded payment transactions. | Work has at least 10 recorded payment transactions. | Work has payments associated with at least 5 vendors. | Work has payments associated with at least 10 vendors. | More than half of the recorded payment transactions are currently marked as in progress.,,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
269863,32,Uttarakhand,502,ALMORA(SC),3018414,Ajay Tamta,Normal/Others,WS/MP477/2026-2027/269863-Construction of footpaths and pedestrian ways,Gram Gairlekh mai C.C. marge nirman (Karydai Sanstha Vikaskhand Garud),Vendor Identification,100000.0,100000.0,95430.0,,16.0,15.0,2026-09-03,2026-09-03,,1,100000.0,100000.0,,1.0,,183.0,10.0,0,0.8181818181818181,0.0,30,0.0,5.0,0,1,35.0,MEDIUM,5,2,0,1,RULE_HIGH_PAYMENT_COUNT | RULE_VERY_HIGH_PAYMENT_COUNT | RULE_MULTIPLE_VENDORS | RULE_MANY_VENDORS | RULE_HIGH_IN_PROGRESS_RATIO,Work has at least 5 recorded payment transactions. | Work has at least 10 recorded payment transactions. | Work has payments associated with at least 5 vendors. | Work has payments associated with at least 10 vendors. | More than half of the recorded payment transactions are currently marked as in progress.,,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
269917,32,Uttarakhand,502,ALMORA(SC),3018414,Ajay Tamta,Normal/Others,WS/MP477/2026-2027/269917-Construction of footpaths and pedestrian ways,Gram Sabha Majkot mai C.C. marge nirman (Karydai Sanstha Vikaskhand Garud),Vendor Identification,100000.0,100000.0,63096.0,,13.0,13.0,2026-09-07,2026-09-07,,1,100000.0,100000.0,,1.0,,183.0,14.0,0,0.8181818181818181,0.0,30,0.0,5.0,0,1,35.0,MEDIUM,5,2,0,1,RULE_HIGH_PAYMENT_COUNT | RULE_VERY_HIGH_PAYMENT_COUNT | RULE_MULTIPLE_VENDORS | RULE_MANY_VENDORS | RULE_HIGH_IN_PROGRESS_RATIO,Work has at least 5 recorded payment transactions. | Work has at least 10 recorded payment transactions. | Work has payments associated with at least 5 vendors. | Work has payments associated with at least 10 vendors. | More than half of the recorded payment transactions are currently marked as in progress.,,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
295446,34,West Bengal,536,BARRACKPUR,3042538,PARTHA BHOWMICK,Normal/Others,"NA-Construction of roads, link roads, pathways or any other road with or without drainage system",Repair/Recarpeting of ROAD AT Sadar Bazar (Civil Area) (IA - CEO Barrackpore Cantonment Board),Pending for Sanction,4499822.0,4499822.0,,,,,,,,122,400000.0,619162.8987603306,746830.7110196691,11.249555,5.196169686087622,,,0,0.4545454545454546,35.0,0,0.0,0.0,0,1,35.0,MEDIUM,5,2,1,1,RULE_SANCTION_ABOVE_2X_PEER | RULE_SANCTION_ABOVE_5X_PEER | RULE_PEER_Z_ABOVE_3 | RULE_PEER_Z_ABOVE_5 | RULE_LOW_DATA_COMPLETENESS,Sanction amount is more than 2x the median sanction amount of comparable peer works. | Sanction amount is more than 5x the median sanction amount of comparable peer works. | Sanction amount is more than 3 standard deviations above the comparable peer mean. | Sanction amount is more than 5 standard deviations above the comparable peer mean. | More than half of the selected analytical fields are missing; verify the underlying record.,More than half of the selected analytical fields are missing; verify the underlying record.,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
282368,34,West Bengal,534,GHATAL,3017491,Shri Deepak (Dev) Adhikari,Normal/Others,NA-Lighting of public spaces,Installation of Electric High Mast 46NOS 350000 each under  WEST BENGAL AGRO INDUSTRIES CORPORATION LTD,Pending for Sanction,16100000.0,16100000.0,,,,,,,,152,378000.0,706490.3333333334,1519244.1814642074,42.5925925925926,10.132347291158164,,,0,0.4545454545454546,35.0,0,0.0,0.0,0,1,35.0,MEDIUM,5,2,1,1,RULE_SANCTION_ABOVE_2X_PEER | RULE_SANCTION_ABOVE_5X_PEER | RULE_PEER_Z_ABOVE_3 | RULE_PEER_Z_ABOVE_5 | RULE_LOW_DATA_COMPLETENESS,Sanction amount is more than 2x the median sanction amount of comparable peer works. | Sanction amount is more than 5x the median sanction amount of comparable peer works. | Sanction amount is more than 3 standard deviations above the comparable peer mean. | Sanction amount is more than 5 standard deviations above the comparable peer mean. | More than half of the selected analytical fields are missing; verify the underlying record.,More than half of the selected analytical fields are missing; verify the underlying record.,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
270403,28,Rajasthan,345,JALORE,3042451,LUMBARAM,Normal/Others,"WS/MP18166/2026-2027/270403-Construction of roads, link roads, pathways or any other road with or without drainage system","Interlocking block road construction work towards Digolia School in Gram Panchayat Dhavali, Gram Panchayat Dhavali, Panchayat Samiti Revdar, District Sirohi
",Work partially Completed,499025.0,499025.0,490745.0,,9.0,8.0,2026-08-31,2026-09-03,,1,499025.0,499025.0,,1.0,,111.0,74.0,0,0.8181818181818181,0.0,30,0.0,5.0,0,1,35.0,MEDIUM,5,1,0,1,RULE_HIGH_PAYMENT_COUNT | RULE_MULTIPLE_VENDORS | RULE_HIGH_PAYMENT_FREQUENCY | RULE_VERY_HIGH_PAYMENT_FREQUENCY | RULE_HIGH_IN_PROGRESS_RATIO,Work has at least 5 recorded payment transactions. | Work has payments associated with at least 5 vendors. | Payment activity exceeds 3 recorded payments per 30 expenditure days. | Payment activity exceeds 6 recorded payments per 30 expenditure days. | More than half of the recorded payment transactions are currently marked as in progress.,,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0
261735,2,Andhra Pradesh,8,BAPATLA,3042281,Krishna Prasad Tenneti,Normal/Others,"NA-Construction of roads, link roads, pathways or any other road with or without drainage system",Providing approach CC road from Dhulipudi-kanagala R B road to thotapalli village,Pending for Sanction,2400000.0,2400000.0,,,,,,,,216,500000.0,533727.2727272727,358382.3569405082,4.8,5.207490522705978,,,0,0.4545454545454546,35.0,0,0.0,0.0,0,1,35.0,MEDIUM,4,1,1,1,RULE_SANCTION_ABOVE_2X_PEER | RULE_PEER_Z_ABOVE_3 | RULE_PEER_Z_ABOVE_5 | RULE_LOW_DATA_COMPLETENESS,Sanction amount is more than 2x the median sanction amount of comparable peer works. | Sanction amount is more than 3 standard deviations above the comparable peer mean. | Sanction amount is more than 5 standard deviations above the comparable peer mean. | More than half of the selected analytical fields are missing; verify the underlying record.,More than half of the selected analytical fields are missing; verify the underlying record.,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
302061,2,Andhra Pradesh,25,CHITTOOR,3042282,DAGGUMALLA PRASADA RAO,Normal/Others,NA-Setting up of laboratories,"Providing of 1 No. CNC Lathe Machine to Dr. Y.C. James Yen Govt. Polytechnic, Kuppam.",Pending for Sanction,1351100.0,1351100.0,,,,,,,,61,400000.0,430477.0491803279,153331.63012834048,3.37775,6.004129415757853,,,0,0.4545454545454546,35.0,0,0.0,0.0,0,1,35.0,MEDIUM,4,1,1,1,RULE_SANCTION_ABOVE_2X_PEER | RULE_PEER_Z_ABOVE_3 | RULE_PEER_Z_ABOVE_5 | RULE_LOW_DATA_COMPLETENESS,Sanction amount is more than 2x the median sanction amount of comparable peer works. | Sanction amount is more than 3 standard deviations above the comparable peer mean. | Sanction amount is more than 5 standard deviations above the comparable peer mean. | More than half of the selected analytical fields are missing; verify the underlying record.,More than half of the selected analytical fields are missing; verify the underlying record.,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
305510,2,Andhra Pradesh,15,ELURU,3042283,Putta Mahesh Kumar,Normal/Others,"NA-Construction of roads, link roads, pathways or any other road with or without drainage system","Providing CC roads from Narayana Petrol Bunk Kotturu Road to Hanuman Nagar,Eluru Municipal Corporation",Pending for Sanction,2500000.0,2500000.0,,,,,,,,216,500000.0,533727.2727272727,358382.3569405082,5.0,5.48652211581702,,,0,0.4545454545454546,35.0,0,0.0,0.0,0,1,35.0,MEDIUM,4,1,1,1,RULE_SANCTION_ABOVE_2X_PEER | RULE_PEER_Z_ABOVE_3 | RULE_PEER_Z_ABOVE_5 | RULE_LOW_DATA_COMPLETENESS,Sanction amount is more than 2x the median sanction amount of comparable peer works. | Sanction amount is more than 3 standard deviations above the comparable peer mean. | Sanction amount is more than 5 standard deviations above the comparable peer mean. | More than half of the selected analytical fields are missing; verify the underlying record.,More than half of the selected analytical fields are missing; verify the underlying record.,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
305511,2,Andhra Pradesh,15,ELURU,3042283,Putta Mahesh Kumar,Normal/Others,"NA-Construction of roads, link roads, pathways or any other road with or without drainage system",Providing CC road from Hanuman Nagar to existing CC road at Tammileru bund Hanuman Nagar Eluru Municipal Corporation,Pending for Sanction,2500000.0,2500000.0,,,,,,,,216,500000.0,533727.2727272727,358382.3569405082,5.0,5.48652211581702,,,0,0.4545454545454546,35.0,0,0.0,0.0,0,1,35.0,MEDIUM,4,1,1,1,RULE_SANCTION_ABOVE_2X_PEER | RULE_PEER_Z_ABOVE_3 | RULE_PEER_Z_ABOVE_5 | RULE_LOW_DATA_COMPLETENESS,Sanction amount is more than 2x the median sanction amount of comparable peer works. | Sanction amount is more than 3 standard deviations above the comparable peer mean. | Sanction amount is more than 5 standard deviations above the comparable peer mean. | More than half of the selected analytical fields are missing; verify the underlying record.,More than half of the selected analytical fields are missing; verify the underlying record.,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
275078,2,Andhra Pradesh,23,KURNOOL,3042287,BASTIPATI NAGARAJU PANCHALINGALA,Normal/Others,NA-Construction of community centers and community halls,Construction of Multi -Purpose Community Hall near PIR International school Kurnool-Bellary High Way in Alur (V and M) of Kurnool District.,Pending for Sanction,7000000.0,7000000.0,,,,,,,,28,1000000.0,1646434.7826086956,1610924.4896836258,7.0,3.323287498374742,,,0,0.4545454545454546,35.0,0,0.0,0.0,0,1,35.0,MEDIUM,4,1,1,1,RULE_SANCTION_ABOVE_2X_PEER | RULE_SANCTION_ABOVE_5X_PEER | RULE_PEER_Z_ABOVE_3 | RULE_LOW_DATA_COMPLETENESS,Sanction amount is more than 2x the median sanction amount of comparable peer works. | Sanction amount is more than 5x the median sanction amount of comparable peer works. | Sanction amount is more than 3 standard deviations above the comparable peer mean. | More than half of the selected analytical fields are missing; verify the underlying record.,More than half of the selected analytical fields are missing; verify the underlying record.,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
303394,2,Andhra Pradesh,19,NARASARAOPET,3018945,Lavu Sri Krishna Devarayalu,Normal/Others,NA-Providing drains and gutters for public drainage,"Construction of Internal CC Drains in SC colony 
",Pending for Sanction,3200000.0,3200000.0,,,,,,,,60,500000.0,692803.5714285715,620718.4230504889,6.4,4.039184814669976,,,0,0.4545454545454546,35.0,0,0.0,0.0,0,1,35.0,MEDIUM,4,1,1,1,RULE_SANCTION_ABOVE_2X_PEER | RULE_SANCTION_ABOVE_5X_PEER | RULE_PEER_Z_ABOVE_3 | RULE_LOW_DATA_COMPLETENESS,Sanction amount is more than 2x the median sanction amount of comparable peer works. | Sanction amount is more than 5x the median sanction amount of comparable peer works. | Sanction amount is more than 3 standard deviations above the comparable peer mean. | More than half of the selected analytical fields are missing; verify the underlying record.,More than half of the selected analytical fields are missing; verify the underlying record.,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
303768,2,Andhra Pradesh,19,NARASARAOPET,3018945,Lavu Sri Krishna Devarayalu,Normal/Others,NA-Providing drains and gutters for public drainage,"Construction of CC Drain from Village Entrance to SWPC shed in Rentapalla village 
",Pending for Sanction,3400000.0,3400000.0,,,,,,,,60,500000.0,692803.5714285715,620718.4230504889,6.8,4.361392103148881,,,0,0.4545454545454546,35.0,0,0.0,0.0,0,1,35.0,MEDIUM,4,1,1,1,RULE_SANCTION_ABOVE_2X_PEER | RULE_SANCTION_ABOVE_5X_PEER | RULE_PEER_Z_ABOVE_3 | RULE_LOW_DATA_COMPLETENESS,Sanction amount is more than 2x the median sanction amount of comparable peer works. | Sanction amount is more than 5x the median sanction amount of comparable peer works. | Sanction amount is more than 3 standard deviations above the comparable peer mean. | More than half of the selected analytical fields are missing; verify the underlying record.,More than half of the selected analytical fields are missing; verify the underlying record.,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
286834,2,Andhra Pradesh,11,TIRUPATI(SC),3018946,Maddila Gurumoorthy,Normal/Others,NA-Improvement of electricity distribution infrastructure,Providing 160 KVA Transformer and its arrangements for Mini Lift Irrigation Scheme on TGP 5th Branch Canal at Kotambedu Village of Balayapalli Mandal in Tirupati District.,Pending for Sanction,1990000.0,1990000.0,,,,,,,,17,320000.0,455733.3333333333,462928.32932889095,6.21875,3.3142639356094263,,,0,0.4545454545454546,35.0,0,0.0,0.0,0,1,35.0,MEDIUM,4,1,1,1,RULE_SANCTION_ABOVE_2X_PEER | RULE_SANCTION_ABOVE_5X_PEER | RULE_PEER_Z_ABOVE_3 | RULE_LOW_DATA_COMPLETENESS,Sanction amount is more than 2x the median sanction amount of comparable peer works. | Sanction amount is more than 5x the median sanction amount of comparable peer works. | Sanction amount is more than 3 standard deviations above the comparable peer mean. | More than half of the selected analytical fields are missing; verify the underlying record.,More than half of the selected analytical fields are missing; verify the underlying record.,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
260148,5,Assam,36,KARIMGANJ (SC),3018957,Kripanath Mallah,Normal/Others,NA-Construction of boundary walls of existing public and community buildings,Construction of Boundary wall near Madhabdham at Malua Srigouri,Pending for Sanction,3000000.0,3000000.0,,,,,,,,58,300000.0,520017.2413793103,523297.25514412863,10.0,4.739147270966752,,,0,0.4545454545454546,35.0,0,0.0,0.0,0,1,35.0,MEDIUM,4,1,1,1,RULE_SANCTION_ABOVE_2X_PEER | RULE_SANCTION_ABOVE_5X_PEER | RULE_PEER_Z_ABOVE_3 | RULE_LOW_DATA_COMPLETENESS,Sanction amount is more than 2x the median sanction amount of comparable peer works. | Sanction amount is more than 5x the median sanction amount of comparable peer works. | Sanction amount is more than 3 standard deviations above the comparable peer mean. | More than half of the selected analytical fields are missing; verify the underlying record.,More than half of the selected analytical fields are missing; verify the underlying record.,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
260161,5,Assam,36,KARIMGANJ (SC),3018957,Kripanath Mallah,Normal/Others,NA-Construction of rooms and halls in school and colleges,"Construction of Additional Class room (1st floor) at SS College, Hailakandi (Phase I)",Pending for Sanction,4000000.0,4000000.0,,,,,,,,19,500000.0,942105.2631578948,965122.7840560462,8.0,3.1683996972809303,,,0,0.4545454545454546,35.0,0,0.0,0.0,0,1,35.0,MEDIUM,4,1,1,1,RULE_SANCTION_ABOVE_2X_PEER | RULE_SANCTION_ABOVE_5X_PEER | RULE_PEER_Z_ABOVE_3 | RULE_LOW_DATA_COMPLETENESS,Sanction amount is more than 2x the median sanction amount of comparable peer works. | Sanction amount is more than 5x the median sanction amount of comparable peer works. | Sanction amount is more than 3 standard deviations above the comparable peer mean. | More than half of the selected analytical fields are missing; verify the underlying record.,More than half of the selected analytical fields are missing; verify the underlying record.,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
