WORK_RECOMMENDATION_DTL_ID,RULE_SCORE,STATISTICAL_SCORE,ISOLATION_FOREST_SCORE,RULE_CONTRIBUTION,STATISTICAL_CONTRIBUTION,ML_CONTRIBUTION,HYBRID_RISK_SCORE,DETECTOR_AGREEMENT_COUNT,DETECTOR_AGREEMENT,FINAL_RISK_LEVEL,INVESTIGATION_PRIORITY,EVIDENCE_SUMMARY,RULE_RISK_LEVEL,RULE_ANOMALY_FLAG,RULE_REASON_CODES,RULE_REASONS,DATA_QUALITY_SCORE,STATISTICAL_RISK_LEVEL,STATISTICAL_ANOMALY_FLAG,STATISTICAL_REASON_CODES,STATISTICAL_REASONS,STATISTICAL_CONFIDENCE,ISOLATION_FOREST_RISK_LEVEL,ISOLATION_FOREST_ANOMALY_FLAG,ISOLATION_FOREST_REASON
212957,8.0,0.0,6.36,2.8,0.0,1.908,4.71,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
245426,8.0,0.0,6.38,2.8,0.0,1.914,4.71,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
267792,8.0,0.0,6.37,2.8,0.0,1.911,4.71,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
267793,8.0,0.0,6.37,2.8,0.0,1.911,4.71,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
267794,8.0,0.0,6.37,2.8,0.0,1.911,4.71,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
267795,8.0,0.0,6.37,2.8,0.0,1.911,4.71,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
267796,8.0,0.0,6.37,2.8,0.0,1.911,4.71,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
267797,8.0,0.0,6.37,2.8,0.0,1.911,4.71,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
269844,8.0,0.0,6.37,2.8,0.0,1.911,4.71,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
212740,8.0,0.0,6.33,2.8,0.0,1.899,4.7,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
212741,8.0,0.0,6.33,2.8,0.0,1.899,4.7,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
212742,8.0,0.0,6.33,2.8,0.0,1.899,4.7,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
212743,8.0,0.0,6.33,2.8,0.0,1.899,4.7,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
212744,8.0,0.0,6.33,2.8,0.0,1.899,4.7,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
212745,8.0,0.0,6.33,2.8,0.0,1.899,4.7,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
212746,8.0,0.0,6.33,2.8,0.0,1.899,4.7,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
212747,8.0,0.0,6.33,2.8,0.0,1.899,4.7,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
212749,8.0,0.0,6.33,2.8,0.0,1.899,4.7,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
212750,8.0,0.0,6.33,2.8,0.0,1.899,4.7,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
212763,8.0,0.0,6.33,2.8,0.0,1.899,4.7,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
212765,8.0,0.0,6.33,2.8,0.0,1.899,4.7,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
212766,8.0,0.0,6.33,2.8,0.0,1.899,4.7,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
212767,8.0,0.0,6.33,2.8,0.0,1.899,4.7,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
212768,8.0,0.0,6.33,2.8,0.0,1.899,4.7,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
212769,8.0,0.0,6.33,2.8,0.0,1.899,4.7,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
212770,8.0,0.0,6.33,2.8,0.0,1.899,4.7,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
212781,8.0,0.0,6.33,2.8,0.0,1.899,4.7,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
212786,8.0,0.0,6.33,2.8,0.0,1.899,4.7,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
212788,8.0,0.0,6.33,2.8,0.0,1.899,4.7,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
212789,8.0,0.0,6.33,2.8,0.0,1.899,4.7,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
212790,8.0,0.0,6.33,2.8,0.0,1.899,4.7,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
212793,8.0,0.0,6.33,2.8,0.0,1.899,4.7,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
212796,8.0,0.0,6.33,2.8,0.0,1.899,4.7,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
212837,8.0,0.0,6.33,2.8,0.0,1.899,4.7,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
212838,8.0,0.0,6.33,2.8,0.0,1.899,4.7,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
212839,8.0,0.0,6.33,2.8,0.0,1.899,4.7,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
212840,8.0,0.0,6.33,2.8,0.0,1.899,4.7,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
225542,8.0,0.0,6.35,2.8,0.0,1.9049999999999998,4.7,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
254897,8.0,0.0,6.35,2.8,0.0,1.9049999999999998,4.7,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
254898,8.0,0.0,6.35,2.8,0.0,1.9049999999999998,4.7,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
254899,8.0,0.0,6.35,2.8,0.0,1.9049999999999998,4.7,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
162185,5.0,0.0,9.82,1.75,0.0,2.946,4.7,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
181163,5.0,0.0,9.85,1.75,0.0,2.9549999999999996,4.7,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
216150,5.0,0.0,9.85,1.75,0.0,2.9549999999999996,4.7,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
219530,5.0,0.0,9.85,1.75,0.0,2.9549999999999996,4.7,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
195505,8.0,0.0,6.29,2.8,0.0,1.887,4.69,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
163803,5.0,0.0,9.79,1.75,0.0,2.937,4.69,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
224009,8.0,0.0,6.27,2.8,0.0,1.8809999999999998,4.68,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
212761,8.0,0.0,6.27,2.8,0.0,1.8809999999999998,4.68,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
212762,8.0,0.0,6.27,2.8,0.0,1.8809999999999998,4.68,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
212844,8.0,0.0,6.26,2.8,0.0,1.878,4.68,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
212892,8.0,0.0,6.27,2.8,0.0,1.8809999999999998,4.68,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
212898,8.0,0.0,6.27,2.8,0.0,1.8809999999999998,4.68,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
212901,8.0,0.0,6.27,2.8,0.0,1.8809999999999998,4.68,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
162184,5.0,0.0,9.76,1.75,0.0,2.928,4.68,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
190313,5.0,0.0,9.76,1.75,0.0,2.928,4.68,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
208265,5.0,0.0,9.76,1.75,0.0,2.928,4.68,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
212886,8.0,0.0,6.24,2.8,0.0,1.8719999999999999,4.67,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
185706,5.0,0.0,9.73,1.75,0.0,2.919,4.67,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE,Work is sanctioned but no expenditure has been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
170677,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,1.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
138988,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
139052,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
139054,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
153979,8.0,0.0,6.19,2.8,0.0,1.857,4.66,0,NONE,LOW,5,RULE: Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,LOW,False,SANCTIONED_NO_EXPENDITURE|SANCTIONED_NOT_COMPLETED,Work is sanctioned but no expenditure has been recorded | Work is sanctioned but completion has not been recorded,0.0,LOW,False,,No statistical anomaly detected,HIGH,LOW,False,No strong Isolation Forest anomaly detected
